dataset;algorithm;update;query;radius;ratio;memory;dimensions;type;delta;wsize;beta;k
higgs;CHEN;5143.455;164618000000.0;6.634092443;1.0;30000.0;7;Rand;0.0;30000;2.0;4
higgs;PELLCAPP_CHEN;79163.955;32263047.02;3.058984284;1.0;2893.935;7;Rand;;500;2.0;4
higgs;PELLCAPP_CHEN;99397.62;124767723.2;3.412556591;1.0;4600.165;7;Rand;;1000;2.0;4
higgs;PELLCAPP_CHEN;343611.575;3542515829.0;4.815169781;0.989691852;17644.0;7;Rand;;5000;2.0;4
higgs;PELLCAPP_CHEN;828837.615;6533492336.0;7.111590402;1.040550854;31702.505;7;Rand;;10000;2.0;4
higgs;PELLCAPP_CHEN;2328755.735;20528347973.0;6.747493917;1.026886609;59182.62;7;Rand;;20000;2.0;4
higgs;PELLCAPP_CHEN;3768750.125;39672210697.0;6.551465038;0.991144869;85470.39;7;Rand;;30000;2.0;4
higgs;PELLCAPP_CHEN;2936794.695;65370772548.0;6.838961482;1.0;110037.04;7;Rand;;40000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;27809.93;2515468.855;3.346831659;1.101585208;771.21;7;Rand;0.5;500;2.0;4
higgs;PELLCAPPDELTA05_CHEN;40399.315;5342692.645;3.767056823;1.110976917;773.115;7;Rand;0.5;1000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;59491.98;27082402.25;5.321353643;1.098133369;1096.14;7;Rand;0.5;5000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;55599.88;1662079.19;6.165686795;0.903658059;1553.265;7;Rand;0.5;10000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;105905.46;2170253.64;6.138485663;0.934249221;1961.265;7;Rand;0.5;20000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;153733.09;2282993.87;7.005522802;1.059870273;2676.845;7;Rand;0.5;30000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;186579.8;3030324.285;6.573552229;0.961580358;2888.315;7;Rand;0.5;40000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;97924.655;3165535.105;9.424873683;1.0;3243.775;7;Rand;0.5;50000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;85651.305;3093676.92;6.590621366;1.0;1902.96;7;Rand;0.5;60000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;108300.055;4287153.585;7.958619358;1.0;1876.085;7;Rand;0.5;70000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;95235.88;4353359.7;7.146697386;1.0;2526.005;7;Rand;0.5;80000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;136006.945;4245653.21;6.51038968;1.0;2868.295;7;Rand;0.5;90000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;122651.995;4940250.115;6.965401399;1.0;2976.63;7;Rand;0.5;100000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;128405.305;7294048.17;8.623536581;1.0;3025.74;7;Rand;0.5;200000;2.0;4
higgs;PELLCAPPDELTA05_CHEN;100552.16;13901504.05;9.82985354;1.0;1511.04;7;Rand;0.5;500000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;21936.22;543305.38;2.88920231;0.952632835;417.47;7;Rand;1.0;500;2.0;4
higgs;PELLCAPPDELTA10_CHEN;30106.77;823825.035;3.242376746;0.959288105;409.84;7;Rand;1.0;1000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;28607.325;2542049.85;4.44519635;0.918799145;461.345;7;Rand;1.0;5000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;35262.44;438950.975;7.125476812;1.04565827;600.23;7;Rand;1.0;10000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;38576.825;480828.57;7.225964413;1.099708518;672.095;7;Rand;1.0;20000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;42274.24;458716.965;7.719225939;1.167848976;892.28;7;Rand;1.0;30000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;62223.875;820462.595;8.029994184;1.174318291;878.51;7;Rand;1.0;40000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;26189.82;690884.31;7.292808235;0.77508846;1003.915;7;Rand;1.0;50000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;29131.27;755134.335;9.484854072;1.44273873;695.245;7;Rand;1.0;60000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;38970.37;860316.7;9.142122906;1.15569208;640.015;7;Rand;1.0;70000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;29759.06;713624.125;9.460307751;1.326484381;827.985;7;Rand;1.0;80000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;39697.965;751641.93;8.806009748;1.354124171;893.87;7;Rand;1.0;90000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;36613.87;864239.5;8.616321987;1.237504847;890.22;7;Rand;1.0;100000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;55455.655;1088650.47;8.854475356;1.02971921;884.705;7;Rand;1.0;200000;2.0;4
higgs;PELLCAPPDELTA10_CHEN;62129.39;1561320.935;9.706986686;0.997285231;563.875;7;Rand;1.0;500000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;24913.52;296200.23;3.277814652;1.08175236;270.705;7;Rand;1.5;500;2.0;4
higgs;PELLCAPPDELTA15_CHEN;24377.295;357057.33;3.74458482;1.105798605;300.25;7;Rand;1.5;1000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;23779.175;975573.72;4.735908829;0.978602559;329.595;7;Rand;1.5;5000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;29132.76;252224.86;7.291946412;1.068987199;395.165;7;Rand;1.5;10000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;30545.85;274516.4;7.060052273;1.074446188;419.95;7;Rand;1.5;20000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;31949.885;504365.13;8.409064892;1.272048621;494.045;7;Rand;1.5;30000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;49354.445;628273.17;8.611534614;1.257524659;498.185;7;Rand;1.5;40000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;22443.745;506438.925;7.382001515;0.784937023;563.975;7;Rand;1.5;50000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;25884.635;482254.255;8.681586523;1.318714976;428.545;7;Rand;1.5;60000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;33596.01;527550.095;9.062796581;1.146355475;447.425;7;Rand;1.5;70000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;26478.155;565071.89;9.419049707;1.320925637;523.145;7;Rand;1.5;80000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;33294.69;542569.115;9.718172435;1.494496647;537.04;7;Rand;1.5;90000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;34678.23;545884.83;9.496478904;1.364112733;506.17;7;Rand;1.5;100000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;46450.735;720599.355;8.820066302;1.02633001;495.94;7;Rand;1.5;200000;2.0;4
higgs;PELLCAPPDELTA15_CHEN;53423.315;985731.285;8.87356364;0.911660255;380.005;7;Rand;1.5;500000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;19115.73;245464.605;2.93102482;0.964949956;235.535;7;Rand;2.0;500;2.0;4
higgs;PELLCAPPDELTA20_CHEN;20426.54;247822.415;3.451925364;1.02216538;241.245;7;Rand;2.0;1000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;21951.665;376261.465;4.631209789;0.957752975;263.45;7;Rand;2.0;5000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;26475.09;230482.78;8.845994847;1.298893761;289.365;7;Rand;2.0;10000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;25750.495;202498.525;11.09475228;1.69366855;305.485;7;Rand;2.0;20000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;29358.28;257539.95;9.034757951;1.366748951;372.195;7;Rand;2.0;30000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;45974.08;436401.145;10.16082848;1.480757104;346.5;7;Rand;2.0;40000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;21064.72;267166.015;11.66746981;1.231239098;400.12;7;Rand;2.0;50000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;23526.945;425418.185;11.3486906;1.725805574;321.485;7;Rand;2.0;60000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;32659.24;347984.915;10.59606196;1.344470041;318.93;7;Rand;2.0;70000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;24177.58;386668.78;11.05471441;1.546232135;362.3;7;Rand;2.0;80000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;30550.905;399200.555;13.15811211;2.026282915;361.76;7;Rand;2.0;90000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;31733.815;438401.205;11.92191217;1.713808691;353.3;7;Rand;2.0;100000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;43592.705;504214.655;14.46156632;1.690985734;345.775;7;Rand;2.0;200000;2.0;4
higgs;PELLCAPPDELTA20_CHEN;48385.995;530327.075;11.91741024;1.215419834;289.355;7;Rand;2.0;500000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;19963.435;312677.795;3.273561302;1.070146493;205.93;7;Rand;2.5;500;2.0;4
higgs;PELLCAPPDELTA25_CHEN;15352.505;322266.11;3.828218672;1.121803718;208.675;7;Rand;2.5;1000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;22618.68;364393.76;4.723015182;0.965494771;210.13;7;Rand;2.5;5000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;30904.27;239710.445;9.697597632;1.402822403;248.035;7;Rand;2.5;10000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;30906.735;229376.365;9.675867482;1.47022249;260.66;7;Rand;2.5;20000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;19086.205;238226.19;9.786032205;1.475112427;294.895;7;Rand;2.5;30000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;26143.95;219583.81;9.741270007;1.424378545;276.85;7;Rand;2.5;40000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;22770.725;356142.765;6.744776594;0.715635755;318.91;7;Rand;2.5;50000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;29886.0;349710.19;9.014258448;1.3677403;285.335;7;Rand;2.5;60000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;28237.29;385884.09;8.198262347;1.030111126;275.39;7;Rand;2.5;70000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;28607.755;303287.205;8.094030295;1.132555341;302.315;7;Rand;2.5;80000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;35921.9;413426.42;7.857932251;1.206983397;298.95;7;Rand;2.5;90000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;35730.515;385684.07;8.489982094;1.218879087;301.39;7;Rand;2.5;100000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;42777.86;481743.55;9.641884533;1.118089364;266.08;7;Rand;2.5;200000;2.0;4
higgs;PELLCAPPDELTA25_CHEN;46428.115;545620.61;9.602478196;0.976868898;260.965;7;Rand;2.5;500000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;17198.835;230896.685;4.284900037;1.400759088;175.885;7;Rand;3.0;500;2.0;4
higgs;PELLCAPPDELTA30_CHEN;14928.72;279911.775;5.561822791;1.629811153;182.975;7;Rand;3.0;1000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;16604.745;391530.86;5.542560385;1.133028979;185.5;7;Rand;3.0;5000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;19517.025;241700.56;11.08369934;1.603331292;214.04;7;Rand;3.0;10000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;20973.935;229130.15;11.12067604;1.689757332;232.19;7;Rand;3.0;20000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;16670.515;254152.77;9.325875714;1.405750039;252.015;7;Rand;3.0;30000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;18820.72;250574.67;11.41975631;1.669808543;242.69;7;Rand;3.0;40000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;18616.585;269487.58;15.88949444;1.685910599;274.51;7;Rand;3.0;50000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;19193.55;318889.625;13.10493372;1.988421575;238.415;7;Rand;3.0;60000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;20074.885;345821.24;16.26604848;2.043827924;244.19;7;Rand;3.0;70000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;20659.015;319533.08;14.48193873;2.02638197;262.785;7;Rand;3.0;80000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;29356.715;296444.425;15.70796857;2.412753973;253.995;7;Rand;3.0;90000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;30349.955;358298.06;17.09500031;2.454273534;252.175;7;Rand;3.0;100000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;38795.13;436756.505;15.60308033;1.80935979;236.0;7;Rand;3.0;200000;2.0;4
higgs;PELLCAPPDELTA30_CHEN;44198.84;388012.715;18.44081417;1.876000908;223.46;7;Rand;3.0;500000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;16013.885;199293.045;3.816155447;1.247523718;160.67;7;Rand;3.5;500;2.0;4
higgs;PELLCAPPDELTA35_CHEN;14475.685;271827.16;4.423183861;1.2961496;175.765;7;Rand;3.5;1000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;16278.425;366364.4;7.298966027;1.492079373;178.3;7;Rand;3.5;5000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;19056.185;165852.425;13.58251613;1.964801864;196.79;7;Rand;3.5;10000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;20342.64;229528.54;11.74392519;1.784458393;213.94;7;Rand;3.5;20000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;16616.755;249878.845;11.33122653;1.70802964;226.965;7;Rand;3.5;30000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;18314.885;250621.775;9.710905119;1.41993856;211.825;7;Rand;3.5;40000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;17952.775;211807.88;13.14751962;1.39498099;240.49;7;Rand;3.5;50000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;17979.645;245067.81;12.68164011;1.924194914;211.785;7;Rand;3.5;60000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;18918.405;265340.775;13.35855896;1.678502056;211.62;7;Rand;3.5;70000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;20048.705;262223.735;12.96869619;1.814641854;229.585;7;Rand;3.5;80000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;27485.695;275875.03;12.91799115;1.984211666;227.28;7;Rand;3.5;90000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;29410.835;293913.09;13.14554722;1.887263413;216.6;7;Rand;3.5;100000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;38705.82;471859.2;15.03836863;1.743874858;220.06;7;Rand;3.5;200000;2.0;4
higgs;PELLCAPPDELTA35_CHEN;42960.835;468975.73;15.57581576;1.584541997;223.2;7;Rand;3.5;500000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;15690.435;173334.765;4.897723317;1.601094632;147.36;7;Rand;4.0;500;2.0;4
higgs;PELLCAPPDELTA40_CHEN;14397.485;268829.235;5.455373646;1.598617781;165.24;7;Rand;4.0;1000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;15665.2;294676.74;6.758013617;1.381496048;171.01;7;Rand;4.0;5000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;17942.375;161327.635;13.58251613;1.964801864;180.055;7;Rand;4.0;10000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;19730.64;200792.255;15.20394658;2.310199498;203.815;7;Rand;4.0;20000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;16202.405;240896.205;15.43538695;2.326676495;203.53;7;Rand;4.0;30000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;18284.225;235335.815;13.73583697;2.008468246;202.24;7;Rand;4.0;40000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;16949.185;210993.095;16.40797797;1.740922852;210.68;7;Rand;4.0;50000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;18008.92;226538.905;13.26683956;2.012987671;200.575;7;Rand;4.0;60000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;19176.93;248426.005;16.42291605;2.063538323;203.32;7;Rand;4.0;70000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;19640.565;240392.45;17.7030938;2.477101358;210.58;7;Rand;4.0;80000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;26899.77;226990.645;18.09458077;2.779339127;208.03;7;Rand;4.0;90000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;28370.545;278443.85;17.329494;2.487939029;206.655;7;Rand;4.0;100000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;38075.625;354761.83;16.45403539;1.908037989;211.825;7;Rand;4.0;200000;2.0;4
higgs;PELLCAPPDELTA40_CHEN;41332.03;330657.615;19.62217696;1.996182027;199.23;7;Rand;4.0;500000;2.0;4
higgs;CAPPDELTA05_CHEN;42217.25;2529056.82;3.346831659;1.094099004;783.575;7;Rand;0.5;500;2.0;4
higgs;CAPPDELTA05_CHEN;39897.095;5369785.955;3.767056823;1.103881129;777.39;7;Rand;0.5;1000;2.0;4
higgs;CAPPDELTA05_CHEN;54444.345;26487959.94;5.321353643;1.087809147;1101.4;7;Rand;0.5;5000;2.0;4
higgs;CAPPDELTA05_CHEN;77976.695;1654278.765;6.165686795;0.891907861;1556.49;7;Rand;0.5;10000;2.0;4
higgs;CAPPDELTA05_CHEN;111466.57;2081981.725;6.138485663;0.932726672;1956.17;7;Rand;0.5;20000;2.0;4
higgs;CAPPDELTA05_CHEN;76980.785;2133197.85;7.005522802;1.055988119;2670.375;7;Rand;0.5;30000;2.0;4
higgs;CAPPDELTA05_CHEN;93097.415;2522437.155;6.573552229;0.961191585;2882.395;7;Rand;0.5;40000;2.0;4
higgs;CAPPDELTA05_CHEN;108351.685;2968451.8;9.424873683;1.0;3237.935;7;Rand;0.5;50000;2.0;4
higgs;CAPPDELTA05_CHEN;66943.015;2854959.8;6.590621366;1.0;1897.64;7;Rand;0.5;60000;2.0;4
higgs;CAPPDELTA05_CHEN;59022.795;4099812.46;7.958619358;1.0;1866.265;7;Rand;0.5;70000;2.0;4
higgs;CAPPDELTA05_CHEN;52691.68;4168779.54;7.146697386;1.0;2514.095;7;Rand;0.5;80000;2.0;4
higgs;CAPPDELTA05_CHEN;97109.28;4101732.54;6.51038968;1.0;2855.73;7;Rand;0.5;90000;2.0;4
higgs;CAPPDELTA05_CHEN;143140.3;4855473.855;6.965401399;1.0;2964.565;7;Rand;0.5;100000;2.0;4
higgs;CAPPDELTA05_CHEN;105135.355;6911812.765;8.623536581;1.0;3014.885;7;Rand;0.5;200000;2.0;4
higgs;CAPPDELTA05_CHEN;79926.725;13342915.77;9.82985354;1.0;1501.2;7;Rand;0.5;500000;2.0;4
phones;CHEN;5428.855;34917161.57;7.087654259;1.0;500.0;3;Rand;0.0;500;2.0;14
phones;CHEN;4655.145;131097540.3;7.692362906;1.0;1000.0;3;Rand;0.0;1000;2.0;14
phones;CHEN;6156.16;3885652530.0;9.815175695;1.0;5000.0;3;Rand;0.0;5000;2.0;14
phones;CHEN;10499.46;15689677286.0;9.404855031;1.0;10000.0;3;Rand;0.0;10000;2.0;14
phones;CHEN;5340.165;71361962424.0;10.49098539;1.0;20000.0;3;Rand;0.0;20000;2.0;14
phones;CHEN;5191.395;160358000000.0;10.7276921;1.0;30000.0;3;Rand;0.0;30000;2.0;14
phones;PELLCAPP_CHEN;82855.215;34422598.22;6.890336989;0.977394529;3644.835;3;Rand;;500;2.0;14
phones;PELLCAPP_CHEN;116134.315;134488182.4;7.448667643;0.98025484;6405.68;3;Rand;;1000;2.0;14
phones;PELLCAPP_CHEN;527189.345;2704690546.0;10.00511233;1.032508178;19317.24;3;Rand;;5000;2.0;14
phones;PELLCAPP_CHEN;798066.25;10079209793.0;9.691914254;1.035298923;26988.045;3;Rand;;10000;2.0;14
phones;PELLCAPP_CHEN;1960042.29;37664416193.0;10.29053391;0.98330403;48758.735;3;Rand;;20000;2.0;14
phones;PELLCAPP_CHEN;2342108.95;82136012936.0;10.3661068;0.971025347;59665.545;3;Rand;;30000;2.0;14
phones;PELLCAPP_CHEN;2047346.26;142627000000.0;10.65148078;1.0;74907.81;3;Rand;;40000;2.0;14
phones;PELLCAPPDELTA05_CHEN;79527.03;26544677.54;7.015995559;1.001913015;1519.965;3;Rand;0.5;500;2.0;14
phones;PELLCAPPDELTA05_CHEN;132569.965;85932575.02;8.001746224;1.053579964;2229.35;3;Rand;0.5;1000;2.0;14
phones;PELLCAPPDELTA05_CHEN;104486.94;112555448.8;9.574157887;0.988287456;4066.51;3;Rand;0.5;5000;2.0;14
phones;PELLCAPPDELTA05_CHEN;110314.46;185348749.8;9.735858809;1.041456347;3153.2;3;Rand;0.5;10000;2.0;14
phones;PELLCAPPDELTA05_CHEN;170137.205;294969659.5;10.21813241;0.976429967;5677.315;3;Rand;0.5;20000;2.0;14
phones;PELLCAPPDELTA05_CHEN;180237.495;388947675.2;10.38338485;0.973337219;4577.14;3;Rand;0.5;30000;2.0;14
phones;PELLCAPPDELTA05_CHEN;221522.235;466042161.8;10.58528592;0.995145716;5648.1;3;Rand;0.5;40000;2.0;14
phones;PELLCAPPDELTA05_CHEN;104009.02;551726660.6;11.40856431;1.0;5805.05;3;Rand;0.5;50000;2.0;14
phones;PELLCAPPDELTA05_CHEN;199479.64;627414621.7;11.64286044;1.0;5187.065;3;Rand;0.5;60000;2.0;14
phones;PELLCAPPDELTA05_CHEN;153830.055;693240570.1;13.24773373;1.0;4664.335;3;Rand;0.5;70000;2.0;14
phones;PELLCAPPDELTA05_CHEN;177207.01;731475015.6;14.87502579;1.0;5814.795;3;Rand;0.5;80000;2.0;14
phones;PELLCAPPDELTA05_CHEN;96766.125;803941395.8;15.10920112;1.0;5552.01;3;Rand;0.5;90000;2.0;14
phones;PELLCAPPDELTA05_CHEN;123238.855;882774330.0;14.21754639;1.0;6316.335;3;Rand;0.5;100000;2.0;14
phones;PELLCAPPDELTA05_CHEN;165764.79;1264288491.0;14.85982343;1.0;6649.435;3;Rand;0.5;200000;2.0;14
phones;PELLCAPPDELTA05_CHEN;249412.25;2182195176.0;16.97706016;1.0;7963.84;3;Rand;0.5;500000;2.0;14
phones;PELLCAPPDELTA10_CHEN;38492.46;20593776.8;6.950819261;0.993216219;1032.685;3;Rand;1.0;500;2.0;14
phones;PELLCAPPDELTA10_CHEN;50168.845;53094728.7;8.194104383;1.078722157;1393.935;3;Rand;1.0;1000;2.0;14
phones;PELLCAPPDELTA10_CHEN;71029.115;18571646.44;9.701542395;1.002644342;2240.27;3;Rand;1.0;5000;2.0;14
phones;PELLCAPPDELTA10_CHEN;70035.615;23193374.66;9.810553749;1.049474637;1688.605;3;Rand;1.0;10000;2.0;14
phones;PELLCAPPDELTA10_CHEN;67662.275;31105582.2;10.36727995;0.990436262;2751.71;3;Rand;1.0;20000;2.0;14
phones;PELLCAPPDELTA10_CHEN;65500.185;40950972.43;9.916381092;0.929331399;2211.705;3;Rand;1.0;30000;2.0;14
phones;PELLCAPPDELTA10_CHEN;73751.415;44513860.91;11.40874999;1.073906586;2633.755;3;Rand;1.0;40000;2.0;14
phones;PELLCAPPDELTA10_CHEN;86616.32;49175823.91;11.56307158;1.014095082;2747.38;3;Rand;1.0;50000;2.0;14
phones;PELLCAPPDELTA10_CHEN;85576.235;51015251.12;11.10129871;0.95558821;2360.905;3;Rand;1.0;60000;2.0;14
phones;PELLCAPPDELTA10_CHEN;60311.595;56437866.68;15.2032873;1.159761129;2070.4;3;Rand;1.0;70000;2.0;14
phones;PELLCAPPDELTA10_CHEN;66597.82;59506602.57;14.09008134;0.950380191;2595.715;3;Rand;1.0;80000;2.0;14
phones;PELLCAPPDELTA10_CHEN;69245.65;62301900.45;14.25545537;0.945495427;2457.41;3;Rand;1.0;90000;2.0;14
phones;PELLCAPPDELTA10_CHEN;61943.445;65228119.66;15.07362349;1.063783247;2762.33;3;Rand;1.0;100000;2.0;14
phones;PELLCAPPDELTA10_CHEN;76706.335;88573317.28;14.84691757;1.011179452;2775.935;3;Rand;1.0;200000;2.0;14
phones;PELLCAPPDELTA10_CHEN;150097.205;135471015.4;17.29987806;1.022420361;3058.19;3;Rand;1.0;500000;2.0;14
phones;PELLCAPPDELTA15_CHEN;35555.86;14646721.47;6.909091289;0.987460959;856.765;3;Rand;1.5;500;2.0;14
phones;PELLCAPPDELTA15_CHEN;34851.365;29014788.73;8.593187624;1.13690235;1074.13;3;Rand;1.5;1000;2.0;14
phones;PELLCAPPDELTA15_CHEN;46432.45;5967998.625;11.09034624;1.145800638;1531.015;3;Rand;1.5;5000;2.0;14
phones;PELLCAPPDELTA15_CHEN;60558.77;6771021.425;10.23490417;1.094773845;1209.53;3;Rand;1.5;10000;2.0;14
phones;PELLCAPPDELTA15_CHEN;46480.535;9316830.945;10.4162522;0.995267451;1773.975;3;Rand;1.5;20000;2.0;14
phones;PELLCAPPDELTA15_CHEN;49446.295;11174642.31;10.25780855;0.961563912;1500.62;3;Rand;1.5;30000;2.0;14
phones;PELLCAPPDELTA15_CHEN;60134.505;12347757.03;11.10689256;1.045714269;1751.625;3;Rand;1.5;40000;2.0;14
phones;PELLCAPPDELTA15_CHEN;59958.8;14916777.91;12.08681955;1.061537703;1710.13;3;Rand;1.5;50000;2.0;14
phones;PELLCAPPDELTA15_CHEN;63421.335;15475177.11;12.08599361;1.043581535;1556.765;3;Rand;1.5;60000;2.0;14
phones;PELLCAPPDELTA15_CHEN;40068.585;15181809.52;15.10941917;1.163067121;1354.42;3;Rand;1.5;70000;2.0;14
phones;PELLCAPPDELTA15_CHEN;54773.05;16011003.91;13.86080613;0.936116986;1662.09;3;Rand;1.5;80000;2.0;14
phones;PELLCAPPDELTA15_CHEN;46329.475;17643590.51;14.80654013;0.984017594;1613.08;3;Rand;1.5;90000;2.0;14
phones;PELLCAPPDELTA15_CHEN;51040.2;18313936.92;14.14607276;0.996955612;1807.965;3;Rand;1.5;100000;2.0;14
phones;PELLCAPPDELTA15_CHEN;62219.205;23177562.67;15.83646592;1.077114066;1793.225;3;Rand;1.5;200000;2.0;14
phones;PELLCAPPDELTA15_CHEN;84788.2;35729864.31;15.09985477;0.892529436;1929.82;3;Rand;1.5;500000;2.0;14
phones;PELLCAPPDELTA20_CHEN;43679.54;9338240.29;7.411411804;1.061237589;705.525;3;Rand;2.0;500;2.0;14
phones;PELLCAPPDELTA20_CHEN;42591.955;16437557.53;8.008180926;1.055817959;846.885;3;Rand;2.0;1000;2.0;14
phones;PELLCAPPDELTA20_CHEN;40179.975;3565000.75;9.557840452;0.98857455;1184.635;3;Rand;2.0;5000;2.0;14
phones;PELLCAPPDELTA20_CHEN;56311.62;3869364.95;12.09585991;1.293767149;1015.445;3;Rand;2.0;10000;2.0;14
phones;PELLCAPPDELTA20_CHEN;39688.15;4274297.135;12.43513004;1.187525323;1348.145;3;Rand;2.0;20000;2.0;14
phones;PELLCAPPDELTA20_CHEN;40459.84;4346453.525;11.29573017;1.059040759;1113.495;3;Rand;2.0;30000;2.0;14
phones;PELLCAPPDELTA20_CHEN;45674.86;5097738.145;11.75051532;1.10586453;1279.955;3;Rand;2.0;40000;2.0;14
phones;PELLCAPPDELTA20_CHEN;44570.095;5888647.56;12.53113211;1.100153712;1373.015;3;Rand;2.0;50000;2.0;14
phones;PELLCAPPDELTA20_CHEN;40057.02;5921687.045;11.84415516;1.021997881;1161.795;3;Rand;2.0;60000;2.0;14
